record_id,date,mandi_id,district,crop_name,min_price,max_price,modal_price,msp
PR011711,2026-07-18,MANDI-001,Ludhiana,Rice,0.2288,0.2812,2549.89,
PR005322,2026-07-17,,Patiala,Rice,2056.0,2211.0,2133.0,2183.0
PR000183,2026-05-09,MANDI-057,,Mustard,5901.65,6988.07,6444.86,0.565
PR007127,2026-07-20,,Jalandhar,Maize,0.2113,2422.72,2267.79,
PR009872,2026-03-24,MANDI-015,Sirsa,Sugarcane,2983.2,3607.92,3295.56,3500.0
PR006468,2026-04-27,MANDI-021,Ambala,Sugarcane,3605.1,3985.89,3795.5,
PR000554,2026-04-05,MANDI-026,Kurukshetra,Sugarcane,3406.68,3964.6,3685.6386984817836,3500.0
PR008188,2026-03-25,MANDI-055,,Wheat,2101.0,2306.66,2203.9,0.2275
PR000283,2026-02-14,MANDI-034,Ferozepur,Rice,1887.89,2123.49,2005.69,
PR006717,2026-06-19,MANDI-025,Fatehabad,Rice,1983.0,2324.82,2153.93,
PR003638,2026-02-18,,Ambala,Maize,0.214,0.2672,2406.12,2090.0
PR009701,2026-02-20,MANDI-044,Sirsa,Sugarcane,0.3442,0.4009,3725.6112781956017,3500.0
PR001556,2026-05-10,MANDI-037,Amritsar,Sugarcane,3295.29,3823.0,3558.93,3500.0
PR004206,2026-12-06,MANDI-027,Patiala,Wheat,1945.0,2206.53,2076.008619826115,2275.0
PR010824,2026-12-02,MANDI-032,,Maize,2142.0,2399.92,2270.76,
PR000135,2026-04-15,MANDI-030,Jalandhar,Rice,2273.81,2690.43,2482.1199029651616,0.2183
PR005597,2026-01-06,,Amritsar,Sugarcane,3122.4195977866084,3499.14,3310.78,3500.0
PR011397,2026-05-17,,Amritsar,Rice,1977.87,2232.43,0.2105,0.2183
PR005845,2026-04-05,MANDI-023,Ferozepur,Cotton,6906.39,7314.39605341142,7110.0,6620.0
PR005729,2026-03-24,MANDI-049,Ferozepur,Mustard,5015.0,5850.0,5432.47,5650.0
PR002826,2026-06-06,MANDI-021,Jalandhar,Mustard,0.4948,6177.0,5562.77,5650.0
PR011912,2026-02-21,MANDI-039,Ludhiana,Rice,2160.0,2678.85,2419.62,2183.0
PR000551,2026-02-15,MANDI-005,Kurukshetra,Sugarcane,0.3591,4098.14,3844.46,3500.0
PR000925,2026-02-17,MANDI-043,Kurukshetra,Cotton,5781.62,6200.53,5991.0,6620.0
PR006611,2026-03-21,MANDI-057,Kurukshetra,Sugarcane,3288.5654993772423,3823.42,3555.9917799935947,3500.0
PR002570,2026-02-16,MANDI-009,Bathinda,Cotton,0.6069,6734.0,0.6401,6620.0
PR004458,2026-05-05,MANDI-055,Bathinda,Cotton,0.6308,7485.57,6896.63,
PR009357,2026-09-07,,Karnal,Sugarcane,3176.0,3819.3390463535025,3498.0,3500.0
PR003742,2026-02-14,,Moga,Rice,2015.95,2130.28,2073.11,2183.0
PR004600,2026-04-19,MANDI-008,Patiala,Rice,2084.78,2364.0,2224.22,0.2183
PR010450,2026-05-03,MANDI-028,Sirsa,Sugarcane,3144.35,3518.47,0.3331,
PR010917,2026-08-01,MANDI-017,Ferozepur,Wheat,2173.85,2714.45,2444.15,0.2275
PR003211,2026-09-04,MANDI-013,Patiala,Sugarcane,,,3687.0,3500.0
PR000381,2026-04-18,MANDI-018,,Rice,2049.73,2359.97,2204.85,2183.0
PR011424,2026-01-27,MANDI-024,Hisar,Maize,1942.54,2085.14,2013.8355828904769,0.209
PR003275,2026-05-16,MANDI-012,Amritsar,Mustard,5547.15,6298.0,5923.0,
PR011769,2026-07-22,MANDI-006,Ludhiana,Maize,1839.98,2279.8124935019305,2059.9,2090.0
PR003839,2026-08-14,,Ambala,Maize,2135.42,2616.64,2376.028398132963,0.209
PR006318,2026-08-20,MANDI-005,Karnal,Maize,1835.0,2231.021838423927,2033.12,2090.0
PR001874,2026-04-01,MANDI-007,Ambala,Sugarcane,3205.05,3664.1239901121553,3434.59,3500.0
PR008884,2026-07-08,MANDI-029,,Rice,2180.46,0.2594,2387.17,0.2183
PR011357,2026-01-28,,Ambala,Rice,2237.6,2438.74,2338.17,2183.0
PR004074,2026-02-22,MANDI-011,Sirsa,Maize,0.2069,2544.35,2306.83,0.209
PR008066,2026-04-26,MANDI-014,Ludhiana,Mustard,0.5246,5915.82,5580.84,5650.0
PR008168,2026-05-05,,Bathinda,Sugarcane,3497.61,0.4355,,
PR000648,2026-08-04,MANDI-037,Ludhiana,Sugarcane,3029.0,3354.0,3191.07,0.35
PR009238,2026-05-26,,,Mustard,5465.61,5788.8,5627.2,0.565
PR006405,2026-06-17,MANDI-033,Karnal,Mustard,5411.09,6696.222866709339,6053.66,
PR004349,2026-02-25,MANDI-031,Bathinda,Cotton,,0.7546,7213.0,6620.0
PR000905,2026-06-20,MANDI-042,Patiala,Wheat,2217.35,,,2275.0
PR006349,2026-08-11,MANDI-047,Hisar,Sugarcane,3429.36,4080.03,3754.7,3500.0
PR000190,2026-02-02,MANDI-050,Patiala,Rice,2013.92,0.2128,2070.8,2183.0
PR010431,2026-01-09,MANDI-033,Ambala,Cotton,6853.6,8230.08,7541.84,6620.0
PR004006,2026-07-25,MANDI-006,Sirsa,Rice,2230.27,2564.0,2397.36,0.2183
PR003993,2026-09-02,MANDI-025,,Sugarcane,3239.0,3447.98,3343.37,
PR011614,2026-07-13,MANDI-042,Hisar,Rice,2096.0,2226.7,2161.0,2183.0
PR004145,2026-02-22,MANDI-015,Ferozepur,Mustard,5629.2,5922.06,0.5776,
PR003311,2026-01-15,MANDI-035,Ludhiana,Mustard,5297.09,5780.24,,5650.0
PR003924,2026-01-09,MANDI-024,Amritsar,Maize,1956.0,2289.24,2122.58,2090.0
PR004483,2026-06-16,MANDI-041,Moga,Mustard,0.5121,6376.0,5748.0,5650.0
PR009603,2026-07-11,MANDI-057,Amritsar,Mustard,0.5161,6446.78,5804.08,
PR011862,2026-01-25,MANDI-046,,Sugarcane,3039.03,3582.0,3310.57,3500.0
PR006693,2026-02-04,MANDI-015,Kurukshetra,Sugarcane,3648.97,0.3981,,3500.0
PR007261,2026-06-02,MANDI-021,Ludhiana,Mustard,,0.5596,5333.29,5650.0
PR006467,2026-01-10,,Kurukshetra,Mustard,5528.39,5994.67,0.5762,5650.0
PR000662,2026-10-08,MANDI-053,,Maize,0.2075,2269.82,2172.0,2090.0
PR000304,2026-01-29,MANDI-042,Hisar,Wheat,2378.81,2677.05,2527.93,
PR006347,2026-05-31,MANDI-021,Ambala,Cotton,0.5917,6404.57,6160.81,6620.0
PR010429,2026-04-16,MANDI-015,Karnal,Wheat,2386.890139351409,2592.0,2489.32,0.2275
PR002458,2026-02-03,MANDI-028,Bathinda,Rice,,2743.11,2488.87,2183.0
PR004470,2026-05-02,MANDI-001,Karnal,Cotton,5992.0,7118.589580399599,6555.07,6620.0
PR000851,2026-03-07,MANDI-040,Ferozepur,Wheat,1950.8208370074508,2328.55,2139.6862583209445,2275.0
PR002387,2026-04-10,MANDI-045,Ferozepur,Sugarcane,3467.0,4191.61,3829.49,3500.0
PR011192,2026-11-06,MANDI-026,Fatehabad,Wheat,1969.12,2258.71,0.2114,
PR010001,2026-04-27,MANDI-024,Hisar,Maize,2074.18,2568.87,2322.0,0.209
PR001744,2026-07-23,MANDI-034,Sirsa,Wheat,,,2176.8,2275.0
PR001052,2026-07-02,MANDI-008,Amritsar,Maize,2109.76,,2263.6,0.209
PR007090,2026-07-29,MANDI-055,Fatehabad,Wheat,0.2384,2926.04,2654.96,0.2275
PR005615,2026-08-08,MANDI-014,Ferozepur,Maize,2183.36,2292.98,0.2238,
PR005938,2026-01-01,MANDI-017,Bathinda,Mustard,5912.47,6254.712913437295,6083.59,5650.0
PR001749,2026-05-01,MANDI-036,Bathinda,Cotton,,6775.0,6415.17,6620.0
PR001865,2026-03-09,MANDI-038,Moga,Wheat,2300.85,0.2637,0.2469,2275.0
PR000337,2026-02-15,MANDI-044,Kurukshetra,Rice,2041.12,0.244,2240.56,2183.0
PR008077,2026-06-03,MANDI-015,Kurukshetra,Rice,2004.92,2117.046821756811,2060.98,2183.0
PR008615,2026-01-25,MANDI-022,Fatehabad,Wheat,2201.93,,2271.95,2275.0
PR003857,2026-07-30,MANDI-034,Ambala,Cotton,6738.42,8378.0,7558.1,6620.0
PR000433,2026-04-08,MANDI-027,Ferozepur,Maize,2032.6313127569094,2253.0,2142.573384698894,2090.0
PR008191,2026-06-28,MANDI-045,,Cotton,6130.863328936619,7165.0,6647.93,6620.0
PR006828,2026-08-07,MANDI-004,,Mustard,5583.25,6766.054049256108,6174.649537423557,0.565
PR000822,2026-03-01,MANDI-007,Ferozepur,Mustard,5576.0,6735.94,0.6156,0.565
PR009106,2026-06-29,MANDI-032,Kurukshetra,Sugarcane,0.3175,3404.63,3290.0,3500.0
PR005913,2026-02-09,MANDI-016,Patiala,Cotton,6697.0,7279.29,0.6988,6620.0
PR011111,2026-01-01,MANDI-043,Ferozepur,Wheat,2207.6928598025333,,0.2287,
PR011740,2026-03-13,MANDI-042,Amritsar,Maize,1875.22,2293.88,2084.553251605842,2090.0
PR006505,2026-01-01,MANDI-013,Ferozepur,Mustard,0.4929,5885.86,,5650.0
PR010302,2026-01-04,MANDI-037,Ambala,Cotton,5704.81,7014.45,6360.0,6620.0
PR005022,2026-08-20,MANDI-028,Sirsa,Wheat,2372.488209178912,2908.88,2640.68,0.2275
PR004518,2026-02-18,MANDI-042,Ambala,Wheat,2000.395771328686,2424.11,2212.25,2275.0
PR003543,2026-04-13,MANDI-051,Karnal,Cotton,6612.0,7423.0,0.7018,6620.0
PR003711,2026-05-23,MANDI-048,Ferozepur,Rice,1906.1,2272.91,2090.0,0.2183
PR000121,2026-07-25,MANDI-003,Bathinda,Cotton,0.596,6360.4,6160.42,6620.0
PR011461,2026-07-08,MANDI-026,Bathinda,Rice,1911.74,2154.95,2033.0,2183.0
PR009705,2026-05-25,,Jalandhar,Maize,1965.87,2452.0,2209.07,2090.0
PR003181,2026-01-12,MANDI-015,Hisar,Cotton,0.6936,7998.08,,6620.0
PR011460,2026-07-13,,Jalandhar,Mustard,4850.36,5990.18,0.542,
PR008570,2026-05-03,MANDI-045,Amritsar,Rice,2032.7,,2236.7,
PR006202,2026-08-09,MANDI-036,Jalandhar,Sugarcane,0.3309,3647.35,3478.08,3500.0
PR010256,2026-07-26,MANDI-057,Patiala,Rice,2132.0,2450.11,0.2291,2183.0
PR005483,2026-03-26,MANDI-014,,Mustard,0.5859,6256.08,0.6058,
PR003063,2026-03-24,MANDI-056,Amritsar,Rice,2256.04,2416.0,2336.01,
PR008532,2026-03-06,,Fatehabad,Mustard,5584.26,6893.0,6238.83,
PR000776,2026-08-23,MANDI-037,Amritsar,Maize,1882.91,2061.0,1972.12,
PR011565,2026-10-03,MANDI-016,Ludhiana,Wheat,2092.25,2522.25,2307.25,2275.0
PR000963,2026-02-21,MANDI-038,Moga,Sugarcane,3479.4,3735.12,3607.26,0.35
PR000572,2026-08-02,MANDI-041,Karnal,Cotton,0.6305,0.7265,6785.0,6620.0
PR009531,2026-02-08,MANDI-024,Fatehabad,Rice,1921.11,2086.68,2003.89,2183.0
PR011655,2026-03-19,MANDI-015,Ludhiana,Rice,2026.88,2366.76,2196.82,
PR010166,2026-03-13,MANDI-024,Moga,Sugarcane,,0.3798,3590.57,3500.0
PR005256,2026-04-05,MANDI-045,,Sugarcane,3572.61,0.4236,3904.13,
PR003231,2026-03-01,MANDI-042,Amritsar,Wheat,2055.89,2220.3,2138.1,2275.0
PR010660,2026-06-09,MANDI-040,Sirsa,Wheat,2192.14,2729.14,2460.64,2275.0
PR001199,2026-09-01,MANDI-049,Patiala,Maize,2118.75,2316.65,2217.7,2090.0
PR008822,2026-05-26,MANDI-046,Ambala,Mustard,5627.62,0.6787,6207.42,
PR007511,2026-01-12,,Ambala,Mustard,5852.59,7242.05,,0.565
PR003870,2026-03-25,MANDI-032,Bathinda,Wheat,2338.13,2572.8,2455.47,2275.0
PR007421,2026-07-03,MANDI-018,Moga,Maize,1970.0,0.2368,0.2169,
PR004640,2026-05-15,MANDI-053,Hisar,Maize,1996.1761121542072,2319.71595235193,2158.0,2090.0
PR005797,2026-05-06,MANDI-024,Kurukshetra,Sugarcane,3485.84,4291.87,3888.85,3500.0
PR002152,2026-04-18,MANDI-045,Karnal,Wheat,2216.0,2348.7504974185927,2282.2,2275.0
PR008931,2026-04-09,MANDI-046,Fatehabad,Cotton,6605.04,7943.0,7274.09,6620.0
PR009439,2026-04-18,MANDI-050,Sirsa,Maize,2175.03,2346.9,2260.97,0.209
PR009024,2026-01-24,MANDI-006,Fatehabad,Rice,0.2096,2307.0,2201.91,2183.0
PR005808,2026-03-01,MANDI-021,Karnal,Wheat,0.214,2595.95,2367.99,2275.0
PR004623,2026-01-28,MANDI-053,Fatehabad,Wheat,1983.85,2390.0,2187.15,2275.0
PR010200,2026-07-29,MANDI-003,Ferozepur,Sugarcane,3411.48,3857.71,3634.59,3500.0
PR005864,2026-04-14,MANDI-033,,Wheat,0.203,2530.0,2279.81,2275.0
PR007933,2026-06-29,MANDI-037,Ambala,Sugarcane,3111.688919212977,3549.0,,3500.0
PR008069,2026-04-23,,Hisar,Maize,1784.0,2042.07,1912.96,
PR006214,2026-08-21,MANDI-048,Ambala,Cotton,0.6191,6594.667770865605,6392.59,
PR006087,2026-01-20,MANDI-001,Fatehabad,Mustard,5150.0,5669.0,5409.85,
PR006674,2026-06-06,MANDI-041,,Sugarcane,3213.4213432783877,3859.46,3536.0,3500.0
PR008993,2026-04-18,MANDI-047,Kurukshetra,Sugarcane,3081.1,3330.0,3205.75,3500.0
PR009994,2026-08-27,MANDI-048,,Rice,0.2105,2457.41,2280.99,2183.0
PR008749,2026-05-30,MANDI-046,Karnal,Cotton,,7982.87,,
PR004608,2026-12-08,MANDI-047,Fatehabad,Rice,,0.2549,2338.09,
PR001577,2026-09-01,MANDI-041,,Sugarcane,3538.9,3781.0,3660.12900368995,
PR003693,2026-02-05,,Ferozepur,Cotton,0.6195,7689.030206846903,6942.03,6620.0
PR011881,2026-11-01,MANDI-028,Sirsa,Cotton,0.5874,6853.43,6364.0,6620.0
PR001951,2026-07-25,,Moga,Mustard,5796.85,6984.09,6390.47,5650.0
PR006013,2026-09-04,MANDI-031,Sirsa,Mustard,0.5337,6468.28,5902.59,5650.0
PR005318,2026-06-23,MANDI-023,Amritsar,Maize,2011.74,2231.58,2121.660829881649,
PR002149,2026-04-28,MANDI-044,Kurukshetra,Cotton,5670.0,6120.0,5895.17,6620.0
PR009311,2026-03-10,MANDI-045,Moga,Mustard,0.5417,5996.79,5707.092126572588,5650.0
PR001057,2026-08-12,MANDI-049,Kurukshetra,Maize,0.1798,1974.01,1886.24,
PR003324,2026-05-13,MANDI-046,Ambala,Wheat,2331.51,2807.73,2569.615601153013,
PR003057,2026-01-21,MANDI-026,Kurukshetra,Mustard,5853.35,7216.94,6535.147348513829,
PR007314,2026-02-17,MANDI-009,Hisar,Cotton,6564.89,0.7532,7048.67,6620.0
PR006229,2026-06-23,MANDI-045,Bathinda,Maize,2032.0,2295.172131602368,2163.67,0.209
PR004306,2026-02-11,MANDI-044,Ludhiana,Wheat,2356.98,,2626.764293582477,2275.0
PR008955,2026-06-02,MANDI-037,Moga,Rice,1893.98,2032.0,1963.0,2183.0
PR001821,2026-05-15,MANDI-032,Karnal,Rice,,2234.0,2057.22,0.2183
PR000998,2026-07-06,MANDI-054,Ferozepur,Cotton,6187.0,6949.37,6568.03,0.662
PR000586,2026-06-10,MANDI-052,Hisar,Rice,2136.0,2402.62,2269.23,2183.0
PR011683,2026-07-20,MANDI-040,,Wheat,0.235,0.2486,0.2418,2275.0
PR010303,2026-08-16,MANDI-002,Hisar,Maize,2036.03,2176.35,2106.19,2090.0
PR011234,2026-02-16,MANDI-005,Moga,Mustard,,5420.0,0.5137,5650.0
PR003182,2026-01-18,MANDI-054,Patiala,Cotton,5724.0,7033.68,6378.78,6620.0
PR010254,2026-05-11,MANDI-010,Moga,Sugarcane,3112.35,,0.3329,3500.0
PR005279,2026-07-14,MANDI-004,Fatehabad,Mustard,0.494,5837.87,,5650.0
PR011959,2026-03-14,MANDI-051,Moga,Mustard,5477.280231156783,0.5931,5704.36,
PR003003,2026-07-15,MANDI-042,Ferozepur,Sugarcane,0.2999,3293.46,3146.1,3500.0
PR000351,2026-03-05,MANDI-057,Kurukshetra,Rice,1968.2,2215.0,2092.0,2183.0
PR006369,2026-03-05,MANDI-023,,Sugarcane,3279.27,3914.34,3597.0,3500.0
PR001085,2026-08-23,MANDI-043,Ludhiana,Mustard,5793.72,,0.6216,5650.0
PR000817,2026-08-17,MANDI-019,Ludhiana,Mustard,5925.0,6606.0,6265.23,
PR004719,2026-07-15,MANDI-013,Ferozepur,Sugarcane,,,3657.45,
PR002337,2026-01-17,MANDI-034,Ferozepur,Wheat,2249.34,2732.24,2491.0,
PR005838,2026-06-20,MANDI-032,Bathinda,Cotton,0.6886,7722.99,7304.63,
PR005271,2026-01-27,MANDI-045,Moga,Wheat,,2510.0,0.2417,2275.0
PR000914,2026-03-19,MANDI-014,,Mustard,5734.648115506239,0.6041,5887.7,5650.0
PR002845,2026-06-04,MANDI-057,Kurukshetra,Mustard,5914.71,0.6683,6298.831329735454,5650.0
PR006430,2026-08-13,MANDI-042,Sirsa,Wheat,2223.16,2365.0,2294.31,
PR000607,2026-01-17,MANDI-016,Moga,Wheat,2151.58,2616.0,2384.0,0.2275
PR005010,2026-07-07,MANDI-026,Bathinda,Wheat,0.2358,2745.2,2551.38,2275.0
PR002931,2026-03-15,,Patiala,Mustard,5481.649374470651,5865.540563707097,0.5674,5650.0
PR007423,2026-06-18,MANDI-041,Karnal,Mustard,5204.77,5766.27,5485.52,5650.0
PR002670,2026-04-12,MANDI-047,Ferozepur,Mustard,5624.78,5959.84,5792.0,5650.0
PR003190,2026-04-16,MANDI-034,Amritsar,Wheat,2063.03,2398.09,2230.56,0.2275
PR002987,2026-07-14,MANDI-024,Ambala,Wheat,2179.65,0.2722,2450.91,2275.0
PR007307,2026-01-02,MANDI-052,Hisar,Mustard,0.5746,0.7164,6455.36,5650.0
PR009670,2026-03-05,,Sirsa,Mustard,5631.31,6363.07,5997.0,5650.0
PR002644,2026-01-20,MANDI-038,Kurukshetra,Cotton,6614.0,7977.6,7296.0,6620.0
PR009100,2026-04-23,MANDI-002,Ferozepur,Rice,2124.54,2494.16,2309.35,2183.0
PR011624,2026-03-20,MANDI-035,Hisar,Wheat,2077.65,2264.4213505988264,2171.03,0.2275
PR010850,2026-06-13,MANDI-021,Fatehabad,Sugarcane,2980.7303488588086,3603.297971759316,,3500.0
PR005648,2026-03-05,MANDI-017,Moga,Sugarcane,3082.290002298275,0.349,3286.19,3500.0
PR004244,2026-05-14,MANDI-021,Amritsar,Wheat,2190.77,0.2566,2378.48,
PR010051,2026-10-01,MANDI-005,Amritsar,Rice,2203.86,0.2324,2264.15,2183.0
PR006080,2026-06-26,MANDI-042,Sirsa,Mustard,5333.02,6615.37,5974.19,
PR006453,2026-04-26,MANDI-027,Ludhiana,Rice,2275.12,2534.0,2404.0,
PR001262,2026-09-07,MANDI-009,Ferozepur,Sugarcane,3016.38,3730.05424526348,3373.22,
PR001891,2026-02-25,MANDI-001,Ludhiana,Maize,0.1939,0.2239,2088.91,2090.0
PR007105,2026-02-11,MANDI-005,Ambala,Wheat,2335.34,2860.1167154223463,2598.0,2275.0
PR002785,2026-09-07,MANDI-035,Kurukshetra,Wheat,,2571.89,2454.73,0.2275
PR005757,2026-03-23,MANDI-004,,Wheat,2000.9847377120202,2362.0,2181.28,2275.0
PR002268,2026-05-23,MANDI-026,Amritsar,Rice,0.2248,2642.49,2445.08,2183.0
PR003004,2026-05-09,MANDI-048,Moga,Cotton,6580.77,7060.0,6820.33,6620.0
PR002793,2026-03-01,MANDI-050,Ludhiana,Maize,,2283.86,2146.52,2090.0
PR010574,2026-05-29,MANDI-047,Ferozepur,Sugarcane,0.3013,3414.02,3213.0,3500.0
PR011044,2026-08-06,MANDI-049,Karnal,Wheat,2298.0,2497.38,2398.0,2275.0
PR000957,2026-07-25,,Jalandhar,Maize,2057.93,2289.63,2174.0,2090.0
PR007715,2026-02-27,MANDI-045,Jalandhar,Rice,2237.84,2626.94,2432.39,2183.0
PR010548,2026-03-02,MANDI-040,Moga,Wheat,2363.1,2684.5,2523.8,0.2275
PR003606,2026-05-23,MANDI-051,Sirsa,Mustard,0.5709,0.6925,6317.08,
PR005030,2026-06-24,MANDI-052,Amritsar,Wheat,2281.72,2458.13,2369.92,2275.0
PR009592,2026-02-13,MANDI-034,,Cotton,6912.502372523263,8196.55,7554.53,6620.0
PR000959,2026-06-29,MANDI-055,,Mustard,5645.04,6241.46,5943.25,5650.0
PR005561,2026-01-08,MANDI-045,Karnal,Maize,2120.64,2591.16,2355.9,0.209
PR011921,2026-07-03,MANDI-039,Ambala,Cotton,5764.89,6361.97,6063.43,
PR010272,2026-06-25,MANDI-017,Moga,Wheat,0.2168,2596.0,2382.16,2275.0
PR011761,2026-04-24,MANDI-009,Karnal,Cotton,5865.568902035627,,0.6582,6620.0
PR005519,2026-09-09,MANDI-004,Sirsa,Rice,1888.0,2269.015066738716,0.2079,2183.0
PR002285,2026-06-19,,Ambala,Wheat,2233.48,2607.99,2420.73,0.2275
PR004618,2026-08-17,MANDI-034,Kurukshetra,Sugarcane,3545.91,3886.827480758482,3716.37,3500.0
PR009107,2026-01-18,,,Wheat,0.2105,2442.21,2273.62,2275.0
PR010139,2026-02-17,MANDI-052,,Wheat,2143.25,2265.32,2204.29,0.2275
PR002095,2026-04-20,MANDI-021,Kurukshetra,Rice,2184.03,2670.8,2427.41,2183.0
PR006038,2026-01-25,MANDI-019,Ludhiana,Wheat,2379.77,2573.47,2476.62,0.2275
PR002562,2026-10-07,,Fatehabad,Maize,0.1833,2147.73,1990.19,2090.0
PR003017,2026-02-08,MANDI-011,Ludhiana,Wheat,1970.37,2295.0,2132.47,2275.0
PR005453,2026-06-18,MANDI-028,Jalandhar,Wheat,2242.3768889649614,,2503.02,2275.0
PR004980,2026-06-20,MANDI-025,Ludhiana,Mustard,0.5695,7053.41,6374.0,5650.0
PR007677,2026-04-23,MANDI-051,Fatehabad,Rice,2115.33,2573.12,0.2344,2183.0
PR004994,2026-03-07,MANDI-033,Bathinda,Rice,0.2227,,2361.0,
PR010445,2026-01-07,MANDI-050,Karnal,Cotton,6025.52,7048.34,6537.0,6620.0
PR003381,2026-04-19,MANDI-011,,Sugarcane,0.3062,3524.95,3293.32,3500.0
PR002946,2026-07-09,MANDI-017,Amritsar,Maize,1843.73,0.2293,0.2068,0.209
PR000037,2026-09-09,,Fatehabad,Sugarcane,0.3252,0.3441,3346.77,
PR001359,2026-01-05,MANDI-015,Moga,Sugarcane,3300.78,3844.0,3573.0,3500.0
PR003130,2026-03-20,MANDI-005,,Wheat,2173.27,2613.14,2393.2,2275.0
PR001989,2026-06-22,MANDI-042,Amritsar,Rice,1870.22,0.2333,2101.54,0.2183
PR009682,2026-06-29,,Jalandhar,Maize,1840.9495122708383,2150.59,1995.77,
PR003879,2026-01-17,MANDI-033,Amritsar,Sugarcane,3416.33,4170.22,3793.0,3500.0
PR005283,2026-10-04,MANDI-013,Karnal,Maize,1982.48,2250.03,2116.0,2090.0
PR002114,2026-04-25,MANDI-053,Patiala,Cotton,5764.0,,,6620.0
PR011702,2026-09-07,MANDI-009,,Mustard,0.5468,0.665,6059.46,5650.0
PR008378,2026-06-12,MANDI-029,Ambala,Maize,2037.65,2301.41,0.217,2090.0
PR006236,2026-03-04,MANDI-056,Ferozepur,Wheat,1986.23,2459.84,0.2223,0.2275
PR004553,2026-03-03,,Jalandhar,Wheat,2191.0,2505.6233615266947,2348.3748798217516,
PR010215,2026-05-07,MANDI-023,Ferozepur,Maize,0.215,2276.75,2214.0,
PR000723,2026-04-19,MANDI-018,Moga,Mustard,0.5434,6134.0,5783.93,5650.0
PR005839,2026-08-27,MANDI-019,Fatehabad,Wheat,0.2064,2281.05,2172.69,2275.0
PR009605,2026-08-24,MANDI-040,Amritsar,Maize,2133.33,2626.26,0.238,
PR004522,2026-05-30,MANDI-041,Ferozepur,Maize,2067.37,2299.69,2184.0,
PR003396,2026-01-19,MANDI-046,Kurukshetra,Sugarcane,2998.58,3715.93,3357.26,3500.0
PR006832,2026-02-01,MANDI-008,Bathinda,Rice,2240.32,,2356.29,2183.0
PR005617,2026-04-23,MANDI-012,Karnal,Sugarcane,3049.34,3577.5994161970543,0.3313,
PR002529,2026-07-30,MANDI-025,Hisar,Wheat,0.205,2197.22,2123.66,2275.0
PR006660,2026-08-30,MANDI-045,Jalandhar,Cotton,6672.25,8168.27,7420.257057043941,6620.0
PR003589,2026-03-28,MANDI-007,Kurukshetra,Rice,2223.15,0.2372,0.2298,
PR007955,2026-07-12,MANDI-024,Karnal,Sugarcane,3541.33,3780.48,0.3661,0.35
PR000434,2026-03-27,MANDI-010,Moga,Rice,2087.91,2577.52,2332.71,0.2183
PR004854,2026-09-06,MANDI-024,Amritsar,Maize,1916.93,2284.57,2100.75,0.209
PR009000,2026-02-16,MANDI-042,,Rice,2056.34,2282.57,,2183.0
PR002366,2026-05-24,MANDI-040,Kurukshetra,Mustard,5549.12,0.5965,5756.918180337378,0.565
PR001603,2026-04-17,MANDI-019,Bathinda,Maize,1819.0,2017.0,1917.9,2090.0
PR010789,2026-01-23,MANDI-017,Bathinda,Rice,2055.0,2362.41,2208.64,
PR011487,2026-05-09,MANDI-007,Jalandhar,Rice,0.2074,0.221,2141.98,
PR003809,2026-08-20,MANDI-033,Ferozepur,Cotton,5944.89,,6415.647240453627,6620.0
PR002783,2026-08-18,MANDI-033,,Sugarcane,0.344,3980.0,3709.82,3500.0
PR002251,2026-04-22,MANDI-013,,Sugarcane,3453.77,4165.37,3809.57,3500.0
PR011878,2026-08-28,MANDI-005,Fatehabad,Cotton,6107.9,7378.84,6743.37,6620.0
PR005843,2026-08-15,,Patiala,Rice,1862.0,,1920.7496704097534,2183.0
PR003961,2026-01-27,MANDI-048,Sirsa,Mustard,4823.0,5943.033734014027,5382.83,5650.0
PR006731,2026-03-07,,Kurukshetra,Wheat,2306.56,2685.0,0.2496,
PR000995,2026-07-02,MANDI-037,Ludhiana,Cotton,0.6043,7370.55,0.6707,
PR004195,2026-07-19,MANDI-019,Jalandhar,Mustard,5642.48,6948.0,6295.416120978348,
PR006740,2026-02-28,MANDI-010,Patiala,Wheat,2305.52,2724.29,2514.91,2275.0
PR005362,2026-05-11,MANDI-034,Fatehabad,Mustard,,6337.89,6033.41,0.565
PR001237,2026-06-28,MANDI-032,,Sugarcane,3408.67,3608.0,0.3508,3500.0
PR000105,2026-08-08,MANDI-004,Ferozepur,Mustard,5781.0,6780.56,6280.89,5650.0
PR008547,2026-03-14,MANDI-023,Kurukshetra,Mustard,5402.91,6022.05,5712.48,5650.0
PR008344,2026-04-19,MANDI-051,Ambala,Rice,2043.54,2498.1180738685484,2270.83,2183.0
PR011029,2026-07-27,MANDI-030,Ambala,Mustard,5250.84,6008.0,5629.33,5650.0
PR006510,2026-12-04,MANDI-039,Patiala,Maize,1802.68,2040.71,0.1922,2090.0
PR001818,2026-03-24,MANDI-043,,Wheat,2014.68,2469.01,2241.843367358935,2275.0
PR007491,2026-08-29,MANDI-003,Hisar,Rice,1927.68,2073.0,2000.18,2183.0
PR010135,2026-05-16,MANDI-025,,Rice,1998.34,0.2417,2207.71,
PR005398,2026-01-15,MANDI-013,Kurukshetra,Maize,2142.4178470021407,,2243.193687730549,2090.0
PR005848,2026-04-08,MANDI-008,,Rice,2277.06,2539.01,2408.0333673481773,0.2183
