sensor_id,timestamp,humidity_percent,temperature_c,rainfall_mm
SEN038,,65.0,35.6,30.225999999999996
SEN038,,88.0,16.8,-13.1
SEN041,,,,4.826
SEN038,,40.0,27.6,0.5
SEN050,,,28.0,9.5
SEN040,,91.0,22.2,11.3
SEN042,,45.0,23.9,19.1
SEN007,,,34.5,34.6
SEN007,,51.0,16.2,16.6
SEN013,,86.0,23.61111111111111,16.6
SEN022,,50.0,26.4,36.7
SEN025,,86.0,33.5,-45.2
SEN049,,67.0,31.0,2.2
SEN016,,87.0,32.611111111111114,3.1
SEN023,,60.0,38.5,30.7
SEN043,,72.0,21.6,0.23
SEN038,,54.0,34.1,47.4
SEN016,,45.0,,30.733999999999998
SEN050,,45.0,16.0,-5.8
SEN035,,58.0,38.8,-45.2
SEN025,,52.0,17.11111111111111,13.462
SEN010,,58.0,30.77777777777778,11.1
SEN050,,52.0,29.77777777777778,8.1
SEN015,,46.0,17.5,
SEN014,,90.0,32.4,17.2
SEN010,,70.0,29.5,17.6
SEN023,,,33.77777777777778,23.875999999999998
SEN014,,77.0,26.9,8.8
SEN001,,85.0,35.3,49.8
SEN003,,49.0,21.722222222222218,8.4
UNKNOWN,,89.0,28.9,-43.9
SEN021,,46.0,15.222222222222221,6.2
SEN037,,46.0,31.7,15.8
SEN015,,47.0,,26.4
SEN016,,67.0,35.388888888888886,-39.4
SEN042,,38.0,29.1,0.85
SEN044,,,32.8,1.12
SEN025,,52.0,29.4,47.751999999999995
SEN009,,91.0,30.22222222222222,4.3
SEN025,,54.0,34.0,
SEN009,,67.0,24.1,45.1
SEN009,,64.0,38.9,33.5
SEN035,,30.0,39.0,41.8
SEN008,,45.0,16.22222222222222,0.59
SEN009,,55.0,38.888888888888886,3.2
SEN021,,95.0,36.3,47.0
SEN037,,87.0,36.611111111111114,3.556
SEN025,,82.0,,19.558
SEN040,,51.0,21.0,26.924
SEN047,,38.0,25.1,2.2
UNKNOWN,,61.0,,42.9
SEN026,,,19.9,27.9
SEN005,,32.0,31.8,41.2
UNKNOWN,2026-04-05 05:30:00,,35.0,12.1
SEN016,,36.0,33.111111111111114,39.4
SEN047,2026-08-22 05:30:00,38.0,29.5,-34.4
SEN017,,39.0,31.5,3.3
SEN010,,74.0,19.777777777777775,47.2
SEN004,,35.0,36.22222222222222,38.3
SEN031,,47.0,34.72222222222222,11.6
UNKNOWN,,88.0,37.3,46.3
SEN050,,89.0,23.6,
SEN018,,55.0,21.722222222222218,1.22
SEN028,,,38.5,17.3
UNKNOWN,,,16.5,49.4
SEN025,,71.0,32.77777777777778,1.8
SEN016,,30.0,31.5,-13.8
SEN024,,,17.11111111111111,
SEN027,,38.0,21.7,11.8
SEN018,,,31.6,39.7
SEN002,,69.0,39.22222222222222,5.588
SEN008,,93.0,33.72222222222222,
SEN017,,,17.2,43.2
SEN046,,50.0,,17.2
SEN031,,81.0,33.0,8.9
SEN023,,53.0,23.61111111111111,13.97
SEN010,,53.0,38.0,0.27
SEN027,,51.0,21.6,31.2
SEN045,,,30.5,23.622
SEN038,,41.0,37.9,
SEN023,,,26.888888888888893,48.8
SEN044,,78.0,,-32.9
SEN008,,73.0,27.9,16.8
SEN036,,31.0,,23.2
SEN024,,43.0,28.22222222222222,16.1
SEN002,,,17.5,36.7
SEN006,,76.0,,46.3
SEN032,,50.0,36.0,10.8
SEN017,,57.0,38.1,1.7
SEN034,,81.0,,25.9
SEN002,,54.0,39.7,44.4
SEN033,,78.0,32.27777777777778,7.4
UNKNOWN,,41.0,27.11111111111111,23.4
SEN003,,61.0,16.8,-11.5
SEN016,,44.0,15.722222222222221,6.0
SEN036,,69.0,18.4,36.1
SEN044,,,19.27777777777778,33.8
SEN048,,43.0,28.7,13.6
SEN034,,44.0,34.72222222222222,12.5
SEN042,,85.0,21.8,36.321999999999996
SEN032,,42.0,31.7,-37.2
SEN006,,61.0,30.38888888888889,1.5239999999999998
SEN023,,,37.3,16.3
SEN003,,42.0,24.222222222222218,-36.1
UNKNOWN,,45.0,38.3,31.3
UNKNOWN,,39.0,36.111111111111114,35.6
SEN027,,85.0,22.77777777777778,30.733999999999998
SEN030,,43.0,,29.1
SEN016,,69.0,17.3,-16.6
SEN042,,57.0,28.7,12.3
SEN032,,38.0,27.9,9.3
SEN014,,33.0,26.3,20.2
UNKNOWN,,42.0,25.4,33.5
SEN028,,61.0,26.77777777777778,34.29
SEN039,,,30.88888888888889,43.4
UNKNOWN,,71.0,32.22222222222222,42.4
SEN006,,39.0,,
SEN001,,47.0,25.2,47.5
SEN018,,36.0,36.9,0.8
SEN035,,85.0,23.6,10.413999999999998
SEN040,,43.0,30.5,13.7
SEN017,,92.0,23.277777777777782,45.0
SEN005,,74.0,16.11111111111111,18.796
SEN001,,85.0,21.5,34.8
SEN045,,65.0,26.8,43.8
SEN031,,59.0,17.61111111111111,9.7
SEN038,,50.0,38.27777777777778,2.8
SEN018,,45.0,17.7,41.8
SEN001,,,34.8,10.6
SEN043,,51.0,15.777777777777779,4.6
SEN004,,,22.4,39.5
SEN029,,75.0,,1.39
SEN026,,33.0,21.4,29.4
SEN026,,93.0,21.9,6.6
SEN042,,40.0,,45.9
SEN031,,60.0,16.3,44.196
SEN013,,92.0,33.7,2.794
SEN006,,31.0,,47.9
SEN014,,64.0,39.9,1.0
SEN001,,75.0,29.3,
SEN005,,36.0,18.111111111111107,
SEN041,,54.0,26.22222222222222,-40.4
SEN028,,53.0,28.5,26.3
SEN027,,,27.38888888888889,43.434
SEN042,,87.0,17.11111111111111,2.54
SEN027,,92.0,34.7,7.5
SEN017,,52.0,39.6,31.4
SEN032,,76.0,20.222222222222225,1.44
SEN045,,41.0,20.500000000000004,38.862
SEN037,,64.0,19.777777777777775,1.38
SEN050,,31.0,19.777777777777775,26.0
SEN029,,59.0,32.5,0.29
SEN028,,89.0,22.5,7.2
SEN050,,,,30.7
SEN030,,47.0,39.3,46.4
SEN019,,68.0,27.9,43.1
SEN001,,50.0,,39.5
SEN040,,41.0,19.88888888888889,20.574
SEN002,,84.0,19.777777777777775,27.6
SEN033,,94.0,36.27777777777778,3.2
UNKNOWN,,83.0,22.5,21.5
SEN015,,62.0,15.2,42.1
SEN046,,43.0,25.1,
SEN037,,59.0,20.3,-16.5
SEN048,,59.0,,25.9
SEN017,,52.0,25.7,7.2
SEN043,,64.0,20.3,8.0
UNKNOWN,,64.0,26.5,22.9
SEN039,,70.0,28.3,25.2
SEN038,,75.0,15.0,23.622
SEN001,,59.0,22.7,-19.6
SEN034,,84.0,,38.862
SEN040,,37.0,,1.79
SEN044,,49.0,31.77777777777778,45.0
SEN043,,37.0,28.000000000000004,
SEN038,,44.0,22.3,31.4
SEN040,,53.0,16.9,35.306
SEN012,,32.0,32.4,
UNKNOWN,,41.0,34.111111111111114,34.9
SEN011,,,26.27777777777778,6.35
SEN021,,,32.0,12.1
SEN017,,51.0,,35.81399999999999
SEN033,,75.0,24.2,4.3180000000000005
SEN019,,35.0,34.9,19.9
SEN016,,86.0,27.4,25.654
SEN012,,69.0,,34.6
SEN007,,72.0,18.5,25.7
SEN004,,49.0,20.5,22.7
SEN045,,,17.2,35.0
SEN050,,50.0,,8.5
SEN036,,75.0,32.388888888888886,45.211999999999996
SEN023,,36.0,16.61111111111111,49.3
SEN011,,50.0,33.0,48.513999999999996
SEN025,,79.0,36.77777777777778,36.2
SEN050,,74.0,,3.0
SEN008,2026-03-21 05:30:00,45.0,,47.498
SEN011,,72.0,16.1,4.1
SEN021,,57.0,35.888888888888886,30.2
SEN024,,63.0,,-27.6
SEN049,,37.0,32.611111111111114,9.9
SEN043,,89.0,19.6,33.0
SEN008,,65.0,,46.5
SEN035,,86.0,27.8,36.57599999999999
SEN030,,,33.2,20.574
SEN009,,51.0,27.6,
UNKNOWN,,59.0,35.5,18.2
SEN020,,33.0,,49.5
SEN034,,66.0,31.88888888888889,0.254
SEN030,,67.0,27.8,
SEN023,,56.0,15.6,44.196
SEN043,,,,45.8
SEN003,,,21.7,
SEN047,,51.0,28.7,14.985999999999999
SEN027,,82.0,,23.622
SEN036,,49.0,17.7,21.336
SEN035,,32.0,32.3,29.971999999999998
SEN021,,78.0,21.5,47.7
SEN049,,56.0,15.3,45.7
SEN036,,37.0,39.0,29.717999999999996
SEN021,,49.0,22.3,30.987999999999996
SEN037,,54.0,38.9,43.9
SEN012,,,29.9,1.5
SEN012,,60.0,,39.7
SEN030,,,27.9,41.9
SEN003,,94.0,,33.528
SEN045,,82.0,,49.4
SEN010,,90.0,17.7,16.4
SEN043,,76.0,36.6,17.8
SEN050,,62.0,26.999999999999996,45.6
SEN035,,93.0,,8.4
SEN003,,94.0,23.111111111111107,1.54
SEN042,,36.0,22.88888888888889,36.83
SEN027,,50.0,,41.6
SEN022,,39.0,25.2,44.4
SEN033,,91.0,36.888888888888886,46.7
SEN024,2026-01-08 05:30:00,79.0,25.27777777777778,43.2
SEN012,,64.0,32.72222222222222,13.6
SEN023,2026-05-04 05:30:00,60.0,21.6,26.5
SEN001,,39.0,16.77777777777778,38.4
SEN041,,66.0,20.6,3.8
SEN015,,60.0,33.3,31.1
SEN050,,44.0,33.5,32.1
SEN034,,33.0,,21.2
SEN050,,,22.1,
SEN026,,62.0,22.8,3.7
SEN038,,89.0,16.6,-26.1
SEN029,,86.0,37.611111111111114,33.7
SEN042,,77.0,25.3,-42.7
SEN030,,70.0,37.1,49.275999999999996
SEN049,,55.0,33.6,39.4
UNKNOWN,,30.0,17.77777777777778,33.7
SEN039,,89.0,,4.1
SEN001,,85.0,,28.194000000000003
SEN040,,41.0,39.22222222222222,9.9
SEN003,,56.0,,31.5
SEN046,,85.0,35.388888888888886,23.622
SEN049,,72.0,36.22222222222222,3.5
SEN005,,42.0,16.38888888888889,0.36
SEN023,,44.0,21.38888888888889,39.9
UNKNOWN,,60.0,36.888888888888886,27.9
SEN030,,43.0,,1.79
SEN025,,44.0,31.4,36.321999999999996
SEN009,,57.0,,21.0
SEN048,,35.0,25.1,10.5
SEN047,,32.0,15.222222222222221,18.0
SEN049,,60.0,,19.1
SEN001,,45.0,21.5,12.4
SEN024,,33.0,,27.6
SEN021,,66.0,21.2,41.9
SEN036,,48.0,25.11111111111111,22.2
SEN032,,68.0,,
SEN050,,90.0,,
SEN005,,42.0,28.0,
SEN022,,80.0,,31.8
SEN048,,55.0,34.2,-43.8
SEN035,,63.0,24.222222222222218,41.3
SEN020,,33.0,,28.2
SEN017,,,18.9,
SEN044,,90.0,39.1,8.1
SEN006,,44.0,16.0,39.7
SEN018,,87.0,29.6,12.7
SEN002,,51.0,38.8,36.9
SEN037,,44.0,33.5,14.1
SEN036,,,25.888888888888886,
SEN050,,48.0,23.88888888888889,5.08
UNKNOWN,,36.0,17.88888888888889,3.302
SEN033,,35.0,29.0,37.4
SEN019,,60.0,27.22222222222222,14.477999999999998
SEN019,,43.0,18.5,7.619999999999999
SEN013,,67.0,25.9,-48.9
SEN032,,30.0,26.22222222222222,9.6
SEN043,,47.0,19.388888888888893,40.5
SEN003,,89.0,33.27777777777778,23.7
SEN004,,33.0,38.111111111111114,11.3
SEN026,,79.0,25.3,10.9
SEN041,,49.0,35.2,4.3
SEN009,,57.0,19.777777777777775,35.1
SEN016,,66.0,20.3,-36.8
SEN012,,53.0,,-8.5
SEN050,,88.0,22.6,20.2
SEN035,,84.0,27.9,14.4
SEN005,,35.0,35.8,32.8
SEN003,,48.0,38.27777777777778,29.6
SEN031,,,17.77777777777778,14.985999999999999
SEN003,,73.0,,
SEN045,,30.0,29.11111111111111,37.337999999999994
SEN024,,30.0,28.77777777777778,23.8
SEN012,,77.0,,32.257999999999996
SEN033,,58.0,26.2,39.0
SEN050,,94.0,36.0,10.413999999999998
SEN048,,69.0,23.388888888888886,23.4
SEN030,,70.0,24.27777777777778,16.7
SEN005,,80.0,21.5,38.862
SEN002,,56.0,38.611111111111114,0.68
UNKNOWN,,51.0,,32.9
SEN033,,90.0,24.9,17.8
SEN002,,39.0,37.77777777777778,31.1
SEN016,,93.0,33.1,22.7
SEN005,,82.0,,7.619999999999999
SEN007,,,34.9,-9.2
SEN040,,95.0,,2.3
SEN018,,37.0,31.27777777777778,6.5
SEN009,,87.0,,1.8
SEN037,,56.0,25.0,19.304
SEN009,,44.0,18.7,0.96
SEN045,,65.0,18.72222222222222,
SEN010,,,25.2,
SEN025,,88.0,21.5,29.971999999999998
SEN003,,,26.7,39.4
SEN014,,74.0,,17.2
SEN048,,85.0,,20.6
SEN010,,75.0,17.3,32.257999999999996
SEN001,,56.0,24.3,48.9
UNKNOWN,,66.0,,10.8
SEN050,,73.0,33.8,35.5
SEN012,,67.0,24.61111111111111,48.5
SEN038,,37.0,36.3,21.7
SEN033,,54.0,33.4,15.748
SEN019,,,18.7,28.701999999999995
SEN035,,54.0,38.611111111111114,-30.9
SEN031,,85.0,32.388888888888886,24.383999999999997
SEN029,,75.0,17.5,-9.9
SEN003,,,27.3,28.701999999999995
SEN021,,43.0,36.388888888888886,29.971999999999998
SEN049,,42.0,22.722222222222225,0.26
UNKNOWN,,52.0,,
SEN005,,30.0,29.88888888888889,39.5
SEN019,,82.0,19.222222222222218,22.098
SEN009,,47.0,29.5,9.2
SEN013,,56.0,18.3,9.0
SEN036,,35.0,35.8,30.3
SEN029,,83.0,32.2,36.8
SEN045,,,33.77777777777778,24.7
SEN035,,88.0,35.27777777777778,2.794
SEN031,,95.0,36.888888888888886,31.2
SEN007,,,21.27777777777778,
SEN012,,,21.611111111111114,1.13
SEN048,,47.0,36.4,40.3
SEN022,,66.0,32.9,4.6
SEN032,,38.0,23.7,-3.5
SEN045,,81.0,25.5,-45.9
SEN016,,,39.8,19.6
SEN039,,33.0,34.611111111111114,9.398
SEN040,,70.0,23.111111111111107,
SEN022,,,31.4,23.6
SEN027,,34.0,39.5,-18.6
SEN029,,60.0,22.2,21.8
SEN050,,30.0,,0.8
SEN034,,47.0,17.77777777777778,42.0
UNKNOWN,,59.0,,39.4
SEN022,,54.0,30.27777777777778,
SEN047,,89.0,23.7,48.8
SEN033,,61.0,40.0,32.2
SEN030,,90.0,,1.92
SEN030,,89.0,39.0,3.5
SEN017,,87.0,28.72222222222222,25.1
SEN032,,73.0,26.5,2.9
SEN015,,,18.9,0.43
SEN037,,54.0,,17.7
SEN029,,,26.3,33.2
SEN042,,90.0,15.9,40.7
SEN008,,95.0,18.111111111111107,5.5
SEN018,,79.0,25.611111111111107,12.8
SEN045,,47.0,17.22222222222222,0.48
SEN035,,46.0,29.2,1.09
SEN022,,59.0,22.277777777777775,9.143999999999998
SEN019,,71.0,31.2,36.83
SEN040,,74.0,21.5,30.225999999999996
SEN030,2026-08-03 05:30:00,,26.6,40.894
UNKNOWN,,38.0,,18.0
SEN033,,82.0,19.7,
SEN011,,88.0,,24.9
SEN016,2026-07-27 05:30:00,44.0,28.88888888888889,0.24
SEN036,,66.0,29.11111111111111,39.8
SEN040,,33.0,32.8,35.1
SEN001,,,31.61111111111111,1.6
SEN031,,40.0,21.0,16.9
SEN040,,38.0,,3.7
UNKNOWN,,33.0,25.11111111111111,0.52
SEN012,,60.0,,37.7
SEN005,,86.0,20.222222222222225,24.892
SEN024,,79.0,26.5,24.1
SEN021,,,35.9,3.3
SEN022,,58.0,,1.51
SEN035,,31.0,,14.9
SEN033,,93.0,15.222222222222221,35.05199999999999
SEN033,,85.0,,35.4
SEN044,,54.0,27.5,26.7
SEN050,,77.0,33.72222222222222,25.6
SEN046,,35.0,,34.1
SEN017,,41.0,28.5,0.2
SEN024,,60.0,22.11111111111111,39.4
SEN007,,80.0,22.9,42.925999999999995
SEN003,,54.0,32.22222222222222,31.5
SEN021,,71.0,29.72222222222222,33.7
SEN012,,64.0,35.5,21.4
SEN030,,32.0,15.722222222222221,0.68
SEN047,,88.0,,43.687999999999995
SEN045,,33.0,17.4,31.9
SEN011,,49.0,31.38888888888889,44.704
SEN014,,93.0,25.27777777777778,49.529999999999994
SEN034,,50.0,28.5,38.9
SEN025,,73.0,16.7,31.3
SEN033,,30.0,26.4,15.748
SEN027,,57.0,,
SEN032,,57.0,39.111111111111114,48.513999999999996
SEN045,,,20.0,25.5
SEN020,,34.0,,11.43
SEN009,,40.0,37.4,28.7
UNKNOWN,,49.0,18.61111111111111,-29.1
SEN014,,48.0,36.3,22.352
SEN022,,41.0,27.88888888888889,16.509999999999998
SEN015,,71.0,26.38888888888889,-23.1
SEN040,,85.0,,41.2
SEN017,,35.0,33.3,18.2
SEN020,,82.0,27.22222222222222,46.0
SEN004,,45.0,,45.9
SEN027,,41.0,15.1,2.2
SEN020,,30.0,,26.416
SEN049,,71.0,26.888888888888893,22.7
SEN012,,34.0,29.0,45.974
SEN045,,93.0,37.7,14.3
SEN007,,,,37.9
UNKNOWN,,51.0,22.277777777777775,21.4
SEN010,,64.0,,24.9
SEN036,,,26.8,1.72
SEN022,,82.0,,44.1
UNKNOWN,,50.0,,44.8
SEN048,,80.0,30.88888888888889,14.477999999999998
SEN023,,59.0,29.27777777777778,13.0
SEN023,,48.0,25.888888888888886,4.3
SEN030,,42.0,16.9,43.0
SEN003,,49.0,35.111111111111114,3.6
SEN043,,81.0,23.72222222222222,26.1
SEN013,,82.0,35.5,0.24
SEN009,,30.0,37.0,37.3
SEN050,,83.0,,33.1
SEN037,,71.0,24.9,1.78
SEN046,,42.0,38.22222222222222,3.556
SEN015,,59.0,22.1,11.176
SEN016,,79.0,,37.337999999999994
SEN018,,32.0,19.388888888888893,5.8
SEN050,,71.0,18.4,32.2
SEN006,,49.0,,-24.7
SEN002,,55.0,37.7,1.4
SEN036,,88.0,20.3,17.0
SEN042,,64.0,,11.6
SEN047,,61.0,20.27777777777778,47.9
SEN038,,83.0,18.5,21.336
SEN039,,77.0,,3.302
SEN007,,48.0,19.777777777777775,21.9
SEN013,,54.0,35.1,0.15
SEN030,,33.0,17.2,19.3
SEN007,,72.0,18.277777777777782,-40.1
SEN026,,48.0,23.111111111111107,34.3
SEN034,2026-04-05 05:30:00,,27.61111111111111,17.2
SEN036,,58.0,27.77777777777778,27.1
SEN003,,34.0,38.7,45.72
SEN048,,89.0,31.5,31.496
SEN014,,35.0,28.5,
SEN003,,92.0,34.0,3.4
SEN043,,88.0,19.72222222222222,40.9
SEN033,,51.0,33.27777777777778,19.3
SEN010,,85.0,,47.1
SEN019,,56.0,36.5,
SEN032,,31.0,37.77777777777778,18.7
SEN041,,30.0,21.27777777777778,2.7
SEN038,,,29.4,
SEN045,,77.0,17.77777777777778,1.7
SEN002,,84.0,29.22222222222222,6.095999999999999
SEN046,,87.0,22.722222222222225,-30.8
UNKNOWN,,42.0,28.1,-45.2
SEN017,,38.0,16.0,6.1
SEN008,,58.0,27.2,30.987999999999996
SEN023,,46.0,18.77777777777778,22.6
UNKNOWN,,84.0,27.9,11.6
SEN014,,74.0,36.27777777777778,0.1
SEN025,,94.0,30.2,26.8
SEN039,,73.0,18.2,4.7
SEN034,,,21.5,-1.0
SEN022,,76.0,30.0,13.5
SEN028,,67.0,36.5,-34.6
SEN004,,77.0,39.0,-29.0
SEN004,,,17.5,19.558
SEN027,,,32.9,0.29
SEN005,,,19.88888888888889,19.2
SEN015,,41.0,,35.6
SEN006,,83.0,31.72222222222222,-37.8
SEN008,,84.0,38.1,22.098
SEN025,,33.0,19.2,-13.5
SEN028,,36.0,19.111111111111114,37.0
SEN037,,62.0,35.888888888888886,8.0
SEN036,,34.0,20.4,31.5
SEN044,,70.0,24.61111111111111,16.2
SEN017,,32.0,38.4,23.8
SEN007,,84.0,25.38888888888889,0.39
SEN035,,86.0,39.388888888888886,30.733999999999998
SEN016,,94.0,37.5,1.76
SEN002,,67.0,26.888888888888893,15.5
SEN001,,93.0,27.2,40.0
SEN047,,41.0,24.2,45.974
UNKNOWN,,70.0,28.000000000000004,15.9
SEN042,,44.0,30.22222222222222,48.6
SEN023,,62.0,20.5,22.098
SEN039,,69.0,35.72222222222222,25.654
SEN033,,44.0,31.2,48.7
SEN023,,63.0,37.5,38.8
SEN016,,61.0,,6.7
SEN027,,71.0,36.2,8.0
SEN005,,70.0,20.888888888888886,12.6
SEN044,,64.0,36.0,26.6
SEN013,,82.0,32.27777777777778,19.9
SEN038,,79.0,21.999999999999996,21.5
SEN004,,,,48.767999999999994
SEN009,,74.0,29.0,1.14
SEN010,,83.0,31.9,24.4
SEN050,,54.0,27.77777777777778,47.0
SEN016,,38.0,17.5,30.5
SEN005,,72.0,,-5.2
SEN036,,62.0,15.722222222222221,40.386
SEN039,,68.0,,
UNKNOWN,,88.0,28.5,36.7
SEN049,,94.0,24.27777777777778,17.9
SEN039,,70.0,23.22222222222222,22.9
SEN047,,94.0,32.2,24.13
SEN034,,57.0,39.1,28.0
SEN010,,44.0,,48.0
SEN036,,,32.5,21.336
SEN006,,68.0,15.11111111111111,24.3
SEN041,,,33.2,1.42
SEN049,,45.0,32.77777777777778,-31.2
UNKNOWN,,91.0,19.4,47.4
SEN033,,83.0,22.6,14.0
SEN040,,93.0,,1.39
SEN015,,88.0,34.9,2.9
SEN014,,,17.5,0.9
SEN008,,33.0,36.27777777777778,36.4
SEN031,,46.0,38.22222222222222,0.59
SEN018,,89.0,37.5,3.2
SEN047,,70.0,29.0,24.6
SEN020,,55.0,23.1,4.7
SEN002,2026-01-25 05:30:00,86.0,22.1,6.604
SEN014,,49.0,,12.4
SEN001,,79.0,24.777777777777775,44.0
SEN043,,44.0,35.1,27.7
SEN045,,43.0,22.0,11.684
SEN039,,43.0,36.1,41.9
SEN038,,48.0,30.9,44.2
SEN035,,41.0,36.8,16.6
SEN014,,33.0,17.0,0.2
SEN039,,51.0,,49.3
SEN005,,53.0,25.777777777777782,
SEN004,,38.0,17.6,-5.7
SEN045,,50.0,25.611111111111107,32.3
SEN005,,,,43.0
SEN038,,84.0,23.4,39.7
SEN049,,,30.72222222222222,33.019999999999996
SEN037,,60.0,31.1,7.7
SEN012,,87.0,17.4,33.782
SEN035,,93.0,21.6,8.5
SEN018,,81.0,34.388888888888886,13.716
SEN039,,84.0,17.5,38.1
SEN012,,71.0,37.3,12.4
SEN033,,95.0,35.111111111111114,
SEN012,,74.0,29.4,29.2
SEN013,,52.0,33.77777777777778,-6.1
SEN031,,84.0,,35.9
SEN032,,76.0,22.1,43.18
SEN026,,32.0,35.3,1.91
SEN045,,47.0,,10.1
SEN033,,63.0,30.2,0.73
SEN032,,,20.5,30.1
SEN024,,95.0,21.9,17.272000000000002
SEN047,,84.0,15.5,28.3
SEN029,,66.0,31.38888888888889,-27.0
SEN004,,51.0,23.9,16.9
SEN017,,92.0,25.7,15.3
SEN032,2026-06-30 05:30:00,60.0,22.4,32.2
SEN047,,36.0,39.111111111111114,42.2
SEN025,,42.0,32.388888888888886,4.3
SEN031,,82.0,27.1,
SEN020,,80.0,,8.4
SEN034,,57.0,,-15.4
SEN041,,86.0,16.7,31.5
SEN012,,35.0,30.2,35.6
SEN013,,82.0,15.277777777777779,8.0
SEN009,,57.0,15.8,-2.6
SEN050,,73.0,,37.2
SEN017,,93.0,,38.3
SEN025,,50.0,,13.3
SEN046,,59.0,,0.2
SEN015,2026-09-08 05:30:00,95.0,30.5,48.767999999999994
SEN034,,46.0,20.4,38.8
SEN025,,79.0,21.8,11.176
SEN004,,,17.3,12.1
UNKNOWN,,,29.8,15.493999999999998
SEN020,,81.0,37.388888888888886,14.0
SEN017,,95.0,,8.3
SEN047,,85.0,22.61111111111111,27.8
SEN009,,88.0,16.8,19.8
SEN039,,81.0,22.11111111111111,21.1
SEN027,,62.0,15.7,-25.5
SEN027,,88.0,15.7,42.6
SEN012,,,,11.2
SEN037,,86.0,35.2,22.605999999999998
SEN027,,38.0,,-42.1
SEN023,,94.0,,7.365999999999999
SEN044,,92.0,27.11111111111111,21.3
SEN012,,67.0,31.3,-39.6
SEN007,,64.0,31.61111111111111,
SEN017,,39.0,22.0,30.987999999999996
SEN022,,33.0,30.77777777777778,-30.9
SEN024,,52.0,32.388888888888886,41.91
SEN007,,57.0,34.8,7.6
SEN044,,77.0,32.27777777777778,1.16
SEN005,,30.0,,15.6
SEN010,,92.0,28.4,6.8
SEN042,,,23.4,7.7
SEN031,,87.0,16.6,48.6
SEN050,,32.0,37.7,45.4
SEN029,2026-07-30 05:30:00,95.0,25.0,38.3
SEN010,,76.0,25.6,
SEN013,,38.0,29.8,3.0
SEN049,,,21.1,31.9
SEN035,,67.0,,35.2
SEN027,,61.0,21.9,
SEN006,,75.0,25.6,-40.9
SEN037,,,15.777777777777779,34.1
SEN026,,42.0,34.2,28.5
SEN042,,44.0,,38.6
SEN044,,81.0,32.0,30.0
SEN018,,45.0,28.61111111111111,21.081999999999997
SEN017,,82.0,28.277777777777782,-21.1
SEN010,,74.0,22.38888888888889,-27.5
SEN041,,48.0,,-31.6
SEN026,,47.0,16.72222222222222,-28.8
SEN030,,70.0,26.4,18.1
SEN008,,58.0,27.3,36.4
UNKNOWN,,,25.4,18.0
SEN030,,64.0,,0.57
SEN041,,84.0,,28.701999999999995
UNKNOWN,,70.0,18.6,25.5
SEN008,,46.0,20.0,7.874
SEN006,,61.0,33.2,19.8
SEN032,,81.0,34.27777777777778,18.796
SEN015,,42.0,29.2,12.2
UNKNOWN,,91.0,26.27777777777778,21.3
SEN039,,36.0,18.7,24.2
SEN027,,70.0,30.9,0.72
SEN034,,89.0,16.7,1.02
SEN025,,79.0,21.1,1.48
SEN028,,87.0,33.888888888888886,
SEN050,,72.0,37.0,19.7
SEN027,,53.0,31.8,30.6
UNKNOWN,,76.0,17.38888888888889,44.958
SEN011,,49.0,17.6,1.52
SEN038,,84.0,,7.0
SEN046,,70.0,,47.7
UNKNOWN,,83.0,38.22222222222222,41.91
SEN030,,31.0,20.2,20.5
SEN032,2026-07-24 05:30:00,65.0,18.1,13.6
SEN019,,,16.88888888888889,22.098
SEN043,,34.0,18.7,8.2
SEN028,,47.0,,0.06
SEN033,,46.0,34.6,23.8
SEN009,,86.0,18.61111111111111,41.2
SEN013,,72.0,,29.0
SEN005,,36.0,21.38888888888889,40.8
SEN024,,82.0,32.111111111111114,8.889999999999999
UNKNOWN,,43.0,,
UNKNOWN,,45.0,24.1,41.2
SEN018,,89.0,22.38888888888889,34.5
SEN022,,57.0,,31.9
SEN019,,83.0,39.7,11.9
SEN038,,34.0,18.3,1.22
SEN043,,45.0,28.5,2.7
SEN037,,62.0,17.5,24.3
SEN046,,83.0,19.3,0.79
SEN034,,52.0,38.111111111111114,-14.5
SEN048,,68.0,29.0,31.241999999999997
SEN033,,82.0,35.7,21.2
SEN036,,72.0,17.88888888888889,2.4
SEN002,,90.0,25.27777777777778,-30.2
SEN042,,32.0,16.0,28.0
SEN001,,36.0,39.8,15.4
SEN040,,78.0,32.3,13.8
SEN031,,44.0,31.2,32.0
SEN004,,63.0,28.000000000000004,39.0
SEN047,,90.0,,22.86
SEN041,,79.0,30.0,8.9
SEN035,,76.0,21.722222222222218,5.5
SEN022,,68.0,28.2,3.4
SEN008,,,39.22222222222222,37.9
SEN048,,88.0,39.27777777777778,-11.1
SEN024,,56.0,25.38888888888889,38.5
SEN010,,85.0,34.2,25.9
SEN019,,50.0,,20.8
SEN004,,53.0,27.77777777777778,17.0
SEN040,,59.0,29.0,2.8
SEN021,,63.0,,31.8
SEN048,,77.0,18.7,16.5
SEN041,,82.0,,36.5
SEN039,,68.0,22.11111111111111,46.2
UNKNOWN,,30.0,17.0,1.5239999999999998
SEN049,,39.0,25.222222222222225,18.796
SEN003,,87.0,27.2,12.6
SEN012,,80.0,39.77777777777778,1.58
SEN043,,51.0,32.5,-34.5
SEN037,,60.0,23.61111111111111,1.2
SEN022,,71.0,19.61111111111111,29.4
SEN040,,71.0,,0.38
SEN015,,73.0,16.5,-33.0
