arrival_id,date,mandi_id,crop_name,variety,farmer_count,arrival_quantity_qtl
ARR0012427,2026-02-18,MANDI-037,Cotton,Premium,13.0,143.24
ARR0000626,2026-05-25,MANDI-044,Maize,Premium,130.0,158.6
ARR0019595,2026-01-24,MANDI-026,Wheat,Pusa-1121,97.0,15.0
ARR0017753,2026-07-09,MANDI-003,Cotton,PBW-343,,260.61
ARR0005776,2026-01-26,MANDI-044,Cotton,,9.0,35.2
ARR0019053,2026-04-18,MANDI-011,Sugarcane,,71.0,336.34
ARR0013577,2026-10-07,MANDI-027,Mustard,Premium,82.0,182.41
ARR0019082,2026-04-02,MANDI-007,Rice,,80.0,265.73
ARR0022938,2026-07-28,MANDI-012,Maize,HD-2967,78.0,353.68
ARR0007074,2026-01-31,MANDI-026,Mustard,Premium,37.0,401.01
ARR0012013,2026-08-11,MANDI-013,Sugarcane,,,372.65
ARR0024322,2026-06-11,MANDI-043,Cotton,Pusa-1121,60.0,355.48
ARR0012537,2026-08-16,MANDI-049,Cotton,Hybrid,111.0,72.2
ARR0010335,2026-05-09,MANDI-044,Sugarcane,Premium,,71.68
ARR0022156,2026-01-02,MANDI-032,Rice,HD-2967,103.0,192.88
ARR0001747,2026-07-18,MANDI-018,Mustard,PBW-343,,124.68
ARR0018915,2026-08-15,MANDI-009,Sugarcane,Premium,63.0,316.73
ARR0008880,2026-06-17,MANDI-039,Cotton,Hybrid,119.0,0.9077
ARR0019328,2026-06-19,MANDI-041,Cotton,,62.0,314.6
ARR0011081,2026-02-08,MANDI-012,Maize,Premium,97.0,17.11
ARR0007261,2026-01-30,MANDI-031,Cotton,,,48.0
ARR0017158,2026-01-23,MANDI-043,Maize,HD-2967,53.0,481.99
ARR0018098,2026-08-06,MANDI-025,Maize,Pusa-1121,126.0,211.02
,2026-06-09,MANDI-037,Mustard,Hybrid,55.0,332.92
ARR0020886,2026-08-09,MANDI-039,Mustard,PBW-343,138.0,292.24
ARR0011598,2026-01-05,MANDI-041,Mustard,Premium,38.0,35.8
ARR0003706,2026-02-02,MANDI-057,Wheat,Hybrid,84.0,375.74
ARR0022846,2026-03-13,MANDI-037,Cotton,Pusa-1121,137.0,151.81
ARR0003956,2026-05-23,MANDI-037,Maize,,,367.81
ARR0015192,2026-07-23,MANDI-027,Wheat,Hybrid,,440.46
ARR0013545,2026-08-23,MANDI-057,Maize,HD-2967,,323.86
ARR0011568,2026-06-02,MANDI-002,Mustard,Premium,,396.45
ARR0003429,2026-06-02,MANDI-031,Wheat,HD-2967,72.0,447.97
ARR0016408,2026-10-01,MANDI-051,Mustard,HD-2967,107.0,24.0
ARR0002508,2026-06-17,MANDI-001,Maize,Local,36.0,188.28
ARR0018175,2026-12-03,MANDI-004,Rice,Premium,66.0,105.35000000000001
ARR0004682,2026-07-21,MANDI-050,Mustard,Pusa-1121,57.0,442.12
ARR0018387,2026-04-17,MANDI-036,Maize,PBW-343,102.0,477.6
ARR0008403,2026-02-02,MANDI-023,Wheat,Premium,36.0,25.0
ARR0010860,2026-07-16,MANDI-032,Cotton,,9.0,258.74
ARR0014239,2026-04-08,MANDI-032,Wheat,Hybrid,,144.83
ARR0016602,2026-02-21,MANDI-045,Maize,Premium,,13.38
ARR0004748,2026-02-04,MANDI-051,Cotton,Pusa-1121,35.0,180.19
ARR0006303,2026-08-13,MANDI-034,Maize,Local,39.0,398.5899999999999
ARR0006712,2026-07-03,MANDI-002,Sugarcane,Pusa-1121,,283.19
ARR0005493,2026-03-16,MANDI-040,Sugarcane,Pusa-1121,45.0,333.12
ARR0021504,2026-08-25,MANDI-016,Rice,HD-2967,23.0,134.62
ARR0012808,2026-01-29,MANDI-055,Sugarcane,Hybrid,,23.0
ARR0014137,2026-01-25,MANDI-039,Maize,Premium,127.0,28.0
ARR0009863,2026-03-13,MANDI-020,Rice,,95.0,390.36
ARR0010513,2026-09-09,MANDI-051,Wheat,Hybrid,6.0,230.05
ARR0011688,2026-04-16,MANDI-048,Wheat,Premium,37.0,389.52
ARR0011418,2026-08-21,MANDI-008,Rice,PBW-343,125.0,381.71
ARR0011200,2026-03-05,MANDI-029,Wheat,Premium,65.0,319.91
ARR0006049,2026-07-31,MANDI-020,Rice,Premium,77.0,341.61
ARR0015702,2026-05-06,MANDI-049,Wheat,HD-2967,82.0,26.0
ARR0014580,2026-03-13,MANDI-044,Mustard,Local,8.0,26.0
ARR0001810,2026-04-24,MANDI-004,Rice,,102.0,114.51
ARR0021758,2026-03-04,MANDI-003,Sugarcane,,9.0,230.35
,2026-08-22,MANDI-025,Cotton,,148.0,436.07
ARR0016077,2026-06-12,MANDI-019,Mustard,Hybrid,144.0,233.23
ARR0010108,2026-06-20,MANDI-025,Mustard,Pusa-1121,118.0,221.89000000000001
ARR0024776,2026-04-05,MANDI-036,Wheat,Local,146.0,308.56
ARR0001716,2026-07-30,MANDI-025,Rice,Local,83.0,14.72
ARR0008995,2026-06-20,MANDI-029,Mustard,,69.0,44.0
ARR0007615,2026-04-02,MANDI-023,Cotton,Pusa-1121,147.0,419.3
ARR0008677,2026-04-28,MANDI-047,Sugarcane,PBW-343,108.0,215.12
ARR0006437,2026-08-16,MANDI-028,Rice,Pusa-1121,,46.31
ARR0023488,2026-04-16,MANDI-018,Mustard,Hybrid,55.0,1.5903
ARR0018980,2026-02-18,MANDI-033,Mustard,PBW-343,52.0,2.5131
ARR0005829,2026-07-02,MANDI-003,Mustard,,,370.81000000000006
ARR0010639,2026-02-15,MANDI-023,Cotton,PBW-343,43.0,298.96
ARR0023774,2026-07-25,MANDI-002,Sugarcane,HD-2967,56.0,219.97
ARR0016942,2026-02-28,MANDI-030,Sugarcane,Pusa-1121,99.0,449.92
ARR0016481,2026-09-01,MANDI-033,Mustard,HD-2967,20.0,295.14
ARR0019678,2026-08-10,MANDI-014,Wheat,Premium,113.0,30.45
ARR0007352,2026-06-26,MANDI-017,Sugarcane,HD-2967,13.0,160.38
ARR0001650,2026-01-19,MANDI-013,Sugarcane,Local,46.0,155.04
ARR0018460,2026-08-18,MANDI-012,Maize,,82.0,248.44
ARR0020487,2026-09-05,MANDI-039,Sugarcane,HD-2967,41.0,391.51
ARR0001251,2026-01-08,MANDI-050,Mustard,Pusa-1121,73.0,287.51
ARR0006930,2026-05-06,MANDI-006,Sugarcane,HD-2967,5.0,203.72
ARR0001110,2026-01-06,MANDI-021,Cotton,Hybrid,15.0,472.57
ARR0006532,2026-09-07,MANDI-039,Sugarcane,HD-2967,128.0,202.26
ARR0018705,2026-06-01,MANDI-034,Maize,Pusa-1121,42.0,297.5
ARR0007237,2026-08-20,MANDI-054,Cotton,,146.0,125.08
ARR0013310,2026-01-09,MANDI-034,Maize,Local,130.0,134.01
ARR0019286,2026-01-26,MANDI-020,Wheat,PBW-343,73.0,245.97
ARR0018905,2026-04-17,MANDI-051,Maize,HD-2967,41.0,3.1345
ARR0008992,2026-02-06,MANDI-010,Rice,,5.0,259.07
ARR0020191,2026-02-20,MANDI-051,Maize,PBW-343,75.0,254.02
ARR0004862,2026-03-28,MANDI-054,Wheat,Pusa-1121,142.0,427.28
ARR0002304,2026-04-19,MANDI-050,Cotton,Pusa-1121,,369.21
,2026-02-02,MANDI-027,Sugarcane,,115.0,149.21
ARR0006909,2026-08-25,MANDI-015,Wheat,Pusa-1121,124.0,326.25
ARR0021846,2026-05-08,MANDI-036,Cotton,Local,35.0,375.03
ARR0012871,2026-01-31,MANDI-029,Rice,Local,108.0,10.25
,2026-08-19,MANDI-020,Rice,Local,,40.0
ARR0016521,2026-06-22,MANDI-057,Mustard,Hybrid,,43.0
ARR0008911,2026-01-09,MANDI-041,Sugarcane,Hybrid,54.0,486.7
ARR0014836,2026-05-12,MANDI-005,Wheat,Premium,40.0,90.62
ARR0008582,2026-06-23,MANDI-005,Maize,Hybrid,11.0,226.74
ARR0024889,2026-01-18,MANDI-045,Cotton,,132.0,177.48
ARR0018886,2026-07-31,MANDI-050,Sugarcane,Premium,,449.45
ARR0016975,2026-04-29,MANDI-051,Mustard,HD-2967,15.0,146.18
ARR0023602,2026-04-04,MANDI-032,Rice,Pusa-1121,148.0,323.7
ARR0008251,2026-05-30,MANDI-008,Sugarcane,,,479.91
ARR0001258,2026-05-21,MANDI-010,Mustard,,19.0,205.93
ARR0006681,2026-03-20,MANDI-033,Mustard,Local,145.0,388.28
ARR0008931,2026-03-20,MANDI-006,Mustard,HD-2967,100.0,339.19
ARR0016243,2026-06-14,MANDI-019,Maize,Premium,25.0,234.77
ARR0000271,2026-04-18,MANDI-022,Maize,,108.0,432.13
ARR0015410,2026-12-06,MANDI-002,Sugarcane,Premium,117.0,196.38
ARR0016571,2026-02-03,MANDI-005,Maize,HD-2967,86.0,55.57
ARR0002823,2026-01-18,MANDI-022,Cotton,PBW-343,142.0,424.06
ARR0019136,2026-07-04,MANDI-008,Rice,,50.0,295.21
ARR0001974,2026-04-03,MANDI-001,Wheat,HD-2967,72.0,130.1
ARR0024837,2026-08-31,MANDI-019,Mustard,,137.0,6.0
ARR0023685,2026-08-19,MANDI-043,Wheat,Pusa-1121,136.0,157.68
ARR0013629,2026-06-28,MANDI-006,Maize,Premium,126.0,479.55
ARR0015364,2026-07-04,MANDI-030,Maize,,53.0,90.7
ARR0000268,2026-03-22,MANDI-041,Mustard,Hybrid,83.0,210.66
ARR0017167,2026-02-06,MANDI-016,Wheat,Hybrid,103.0,164.56
ARR0007546,2026-01-20,MANDI-007,Maize,Premium,120.0,11.83
ARR0002771,2026-05-03,MANDI-044,Maize,Pusa-1121,52.0,376.45
ARR0018902,2026-06-22,MANDI-024,Cotton,HD-2967,121.0,62.79
ARR0002330,2026-08-24,MANDI-035,Wheat,HD-2967,71.0,361.83
ARR0000724,2026-05-10,MANDI-052,Rice,Pusa-1121,148.0,466.57
ARR0005936,2026-08-16,MANDI-048,Maize,Premium,,68.36
ARR0024188,2026-07-08,MANDI-035,Cotton,Pusa-1121,5.0,465.99
ARR0011276,2026-08-15,MANDI-001,Maize,Pusa-1121,58.0,373.56
ARR0009468,2026-06-28,MANDI-003,Sugarcane,Hybrid,101.0,228.34
ARR0019406,2026-04-20,MANDI-011,Maize,Pusa-1121,76.0,437.93
ARR0013989,2026-08-29,MANDI-052,Maize,Premium,46.0,305.73
ARR0007992,2026-06-11,MANDI-007,Rice,Pusa-1121,20.0,1.0
,2026-05-31,MANDI-001,Rice,Premium,17.0,53.89
ARR0013012,2026-05-14,MANDI-005,Mustard,Premium,74.0,393.28
ARR0011904,2026-08-31,MANDI-015,Wheat,HD-2967,8.0,293.53
ARR0015192,2026-07-23,MANDI-027,Wheat,Hybrid,,440.46
ARR0001895,2026-08-26,MANDI-007,Rice,Local,65.0,208.56
ARR0021680,2026-07-11,MANDI-030,Cotton,,66.0,483.74
ARR0010457,2026-06-04,MANDI-014,Mustard,Pusa-1121,11.0,432.22
ARR0000319,2026-08-12,MANDI-043,Rice,PBW-343,,456.38
ARR0001537,2026-08-07,MANDI-024,Maize,PBW-343,110.0,352.57
ARR0001472,2026-08-01,MANDI-009,Mustard,Local,91.0,139.77
ARR0024065,2026-03-25,MANDI-007,Maize,PBW-343,91.0,172.51
ARR0016412,2026-05-12,MANDI-051,Mustard,Pusa-1121,69.0,395.35
ARR0001370,2026-01-03,MANDI-048,Sugarcane,PBW-343,25.0,222.78
ARR0000741,2026-06-14,MANDI-048,Wheat,PBW-343,85.0,131.69
ARR0015335,2026-07-18,MANDI-037,Wheat,PBW-343,133.0,105.93
ARR0015958,2026-05-09,MANDI-033,Mustard,PBW-343,76.0,347.97
ARR0001189,2026-01-15,MANDI-056,Cotton,Pusa-1121,127.0,416.92
ARR0010258,2026-06-22,MANDI-026,Sugarcane,HD-2967,78.0,338.34
ARR0017118,2026-04-18,MANDI-046,Mustard,Pusa-1121,,215.3
ARR0013859,2026-01-21,MANDI-001,Maize,Pusa-1121,,30.0
ARR0000891,2026-01-25,MANDI-046,Sugarcane,Hybrid,120.0,132.74
ARR0024255,2026-08-30,MANDI-033,Sugarcane,,116.0,401.93
ARR0010720,2026-03-21,MANDI-001,Maize,Hybrid,78.0,169.26
ARR0023203,2026-08-06,MANDI-027,Cotton,,120.0,46.68
ARR0014416,2026-02-26,MANDI-051,Cotton,PBW-343,30.0,268.21
ARR0007384,2026-01-02,MANDI-030,Wheat,,101.0,108.47
ARR0003488,2026-05-21,MANDI-015,Rice,Local,59.0,47.49
ARR0006045,2026-06-26,MANDI-048,Sugarcane,HD-2967,61.0,70.98
ARR0015727,2026-03-17,MANDI-028,Mustard,Premium,,359.63
ARR0010952,2026-08-03,MANDI-001,Sugarcane,Premium,48.0,143.53
ARR0011126,2026-06-05,MANDI-021,Wheat,,60.0,144.99
ARR0022294,2026-01-25,MANDI-025,Rice,Hybrid,,361.96
ARR0009946,2026-05-16,MANDI-022,Maize,Premium,92.0,304.92
ARR0024104,2026-06-29,MANDI-001,Wheat,,135.0,181.85
ARR0001234,2026-07-08,MANDI-009,Mustard,HD-2967,113.0,351.81
ARR0016167,2026-04-15,MANDI-022,Sugarcane,Premium,145.0,138.64
ARR0018895,2026-08-03,MANDI-011,Sugarcane,Hybrid,,71.78
ARR0005393,2026-08-23,MANDI-025,Wheat,Pusa-1121,49.0,21.0
ARR0015025,2026-07-16,MANDI-030,Rice,Hybrid,,40.2
ARR0017129,2026-08-20,MANDI-044,Rice,Pusa-1121,15.0,18.0
ARR0020246,2026-11-03,MANDI-050,Wheat,HD-2967,111.0,50.42
ARR0014761,2026-01-30,MANDI-021,Sugarcane,Local,105.0,166.16999999999996
ARR0018483,2026-07-20,MANDI-056,Wheat,Pusa-1121,127.0,15.0
ARR0010173,2026-05-23,MANDI-019,Sugarcane,Local,124.0,138.33
ARR0019369,2026-02-14,MANDI-012,Cotton,Hybrid,6.0,165.68
ARR0016473,2026-03-09,MANDI-030,Wheat,Premium,,157.26
ARR0011847,2026-04-24,MANDI-040,Maize,Local,142.0,6.0
ARR0022026,2026-07-14,MANDI-042,Rice,Pusa-1121,28.0,28.77
ARR0011681,2026-03-23,MANDI-008,Sugarcane,Local,38.0,436.18
ARR0001292,2026-08-23,MANDI-045,Wheat,Hybrid,25.0,187.64
ARR0013112,2026-07-14,MANDI-006,Maize,HD-2967,87.0,398.84
ARR0009610,2026-07-29,MANDI-020,Rice,Local,99.0,297.07
ARR0017976,2026-06-07,MANDI-027,Rice,Pusa-1121,110.0,215.20000000000002
ARR0009309,2026-06-16,MANDI-006,Maize,Hybrid,91.0,12.73
ARR0005203,2026-05-15,MANDI-038,Mustard,,21.0,96.62
ARR0015237,2026-07-20,MANDI-037,Mustard,Premium,13.0,357.56
ARR0002297,2026-08-20,MANDI-027,Maize,Local,19.0,107.86
ARR0011968,2026-04-09,MANDI-046,Maize,,97.0,214.84000000000003
ARR0007863,2026-04-16,MANDI-050,Sugarcane,Pusa-1121,29.0,470.64
ARR0020513,2026-06-23,MANDI-035,Sugarcane,,,497.16
ARR0018697,2026-01-14,MANDI-057,Sugarcane,,129.0,150.66
ARR0017831,2026-01-03,MANDI-022,Cotton,PBW-343,,387.89
ARR0015349,2026-06-14,MANDI-037,Mustard,HD-2967,101.0,402.15
ARR0000563,2026-04-06,MANDI-015,Mustard,,69.0,422.95
ARR0010209,2026-07-27,MANDI-033,Cotton,,19.0,359.64
ARR0001032,2026-08-21,MANDI-056,Maize,,121.0,288.97
ARR0012929,2026-04-02,MANDI-050,Mustard,HD-2967,125.0,251.56
ARR0005766,2026-06-03,MANDI-010,Sugarcane,Local,103.0,31.24
ARR0022614,2026-04-08,MANDI-040,Mustard,,148.0,131.08
ARR0018525,2026-07-14,MANDI-048,Rice,Premium,117.0,272.64
ARR0023747,2026-01-18,MANDI-022,Maize,Premium,121.0,44.59
ARR0024363,2026-04-08,MANDI-028,Cotton,Pusa-1121,48.0,15.01
ARR0007059,2026-01-28,MANDI-047,Cotton,Premium,,7.0
ARR0010600,2026-05-16,MANDI-043,Rice,HD-2967,22.0,9.0
ARR0004378,2026-05-05,MANDI-011,Rice,Hybrid,108.0,71.81
ARR0015859,2026-03-20,MANDI-041,Maize,PBW-343,29.0,445.68
ARR0020785,2026-08-09,MANDI-031,Wheat,Local,77.0,8.0
ARR0019771,2026-08-31,MANDI-026,Maize,Hybrid,127.0,357.3
ARR0006977,2026-01-28,MANDI-003,Sugarcane,,89.0,108.15
ARR0022243,2026-06-23,MANDI-053,Wheat,Hybrid,38.0,100.68
ARR0009827,2026-06-14,MANDI-012,Wheat,,148.0,201.17
ARR0013715,2026-03-25,MANDI-050,Cotton,,14.0,53.81
ARR0011103,2026-02-08,MANDI-016,Cotton,Local,117.0,37.48
ARR0024265,2026-07-01,MANDI-029,Sugarcane,Hybrid,63.0,262.99
ARR0018129,2026-08-31,MANDI-039,Rice,Local,140.0,28.0
ARR0016595,2026-08-01,MANDI-023,Maize,Premium,9.0,19.78
ARR0014511,2026-08-14,MANDI-002,Sugarcane,Pusa-1121,90.0,24.0
ARR0005713,2026-05-19,MANDI-008,Sugarcane,Hybrid,72.0,251.22
ARR0011359,2026-01-25,MANDI-055,Rice,Local,130.0,221.85
ARR0007641,2026-08-01,MANDI-049,Wheat,PBW-343,122.0,159.45
ARR0001250,2026-08-27,MANDI-017,Maize,HD-2967,14.0,314.67
ARR0023981,2026-08-18,MANDI-001,Cotton,Pusa-1121,142.0,124.21000000000001
ARR0021597,2026-06-02,MANDI-044,Maize,,60.0,473.98
ARR0011323,2026-07-14,MANDI-009,Rice,Premium,38.0,452.76
ARR0015833,2026-03-27,MANDI-002,Wheat,Local,,341.79
ARR0024076,2026-03-26,MANDI-038,Maize,Hybrid,33.0,325.82
ARR0002219,2026-06-19,MANDI-039,Sugarcane,Pusa-1121,128.0,19.0
ARR0019315,2026-04-15,MANDI-033,Wheat,Pusa-1121,31.0,26.19
ARR0019187,2026-06-17,MANDI-037,Mustard,,13.0,288.88
ARR0013346,2026-01-01,MANDI-048,Wheat,Premium,45.0,268.27
ARR0010058,2026-05-29,MANDI-004,Mustard,Premium,110.0,245.70000000000002
ARR0020318,2026-02-11,MANDI-022,Sugarcane,PBW-343,57.0,73.26
ARR0018137,2026-07-21,MANDI-005,Wheat,HD-2967,33.0,203.28
ARR0012979,2026-07-31,MANDI-009,Wheat,HD-2967,132.0,307.46
ARR0022245,2026-12-02,MANDI-040,Maize,Local,,236.47
ARR0023125,2026-06-30,MANDI-021,Cotton,Pusa-1121,91.0,110.6
ARR0021079,2026-03-20,MANDI-035,Maize,,77.0,140.79
ARR0021701,2026-04-02,MANDI-052,Rice,Premium,142.0,78.78
ARR0014931,2026-01-24,MANDI-057,Cotton,PBW-343,,308.47
ARR0024566,2026-05-19,MANDI-034,Cotton,Hybrid,5.0,340.97
ARR0006066,2026-01-10,MANDI-049,Wheat,,82.0,171.6
ARR0011059,2026-04-26,MANDI-009,Wheat,Pusa-1121,66.0,259.9
ARR0023216,2026-01-25,MANDI-053,Maize,,120.0,128.53
ARR0019267,2026-03-23,MANDI-005,Mustard,Pusa-1121,113.0,32.91
ARR0018414,2026-11-02,MANDI-040,Maize,Premium,,79.0
ARR0020188,2026-01-28,MANDI-033,Rice,Premium,69.0,46.0
ARR0013499,2026-09-03,MANDI-004,Wheat,HD-2967,84.0,120.46
ARR0013752,2026-05-24,MANDI-025,Wheat,Pusa-1121,70.0,190.11
ARR0015731,2026-09-09,MANDI-051,Mustard,Pusa-1121,125.0,175.19
ARR0006335,2026-08-03,MANDI-010,Maize,Local,49.0,443.40000000000003
ARR0004550,2026-01-28,MANDI-055,Rice,Pusa-1121,89.0,34.14
ARR0018609,2026-01-06,MANDI-016,Maize,Local,125.0,136.07
ARR0007045,2026-05-19,MANDI-033,Rice,Pusa-1121,,14.0
ARR0009329,2026-06-24,MANDI-008,Maize,,95.0,457.04
ARR0017937,2026-07-14,MANDI-049,Mustard,HD-2967,122.0,234.04
ARR0012934,2026-03-17,MANDI-025,Cotton,Pusa-1121,24.0,46.0
ARR0020920,2026-02-03,MANDI-032,Maize,Local,,14.51
ARR0002355,2026-06-23,MANDI-042,Sugarcane,Pusa-1121,30.0,390.61
ARR0016534,2026-12-04,MANDI-002,Sugarcane,PBW-343,33.0,332.54
ARR0012010,2026-02-07,MANDI-010,Wheat,PBW-343,91.0,323.76
ARR0014903,2026-04-09,MANDI-053,Rice,Hybrid,74.0,386.45
ARR0021159,2026-03-22,MANDI-008,Wheat,Pusa-1121,143.0,225.81
ARR0005328,2026-02-02,MANDI-014,Cotton,,30.0,337.53
ARR0023087,2026-04-22,MANDI-030,Mustard,Hybrid,53.0,498.51
ARR0001435,2026-06-28,MANDI-010,Cotton,HD-2967,38.0,378.8
ARR0009878,2026-07-10,MANDI-029,Wheat,HD-2967,30.0,387.95
ARR0020864,2026-04-25,MANDI-012,Mustard,PBW-343,94.0,344.9200000000001
ARR0000265,2026-07-23,MANDI-039,Sugarcane,Pusa-1121,99.0,24.18
ARR0018064,2026-07-08,MANDI-013,Maize,HD-2967,142.0,305.54
ARR0014148,2026-03-12,MANDI-026,Cotton,Premium,,187.36
ARR0014779,2026-03-13,MANDI-015,Sugarcane,Pusa-1121,137.0,423.54
ARR0008325,2026-08-01,MANDI-016,Mustard,Pusa-1121,47.0,493.5
ARR0023339,2026-01-06,MANDI-031,Mustard,Local,110.0,190.45
ARR0013312,2026-06-23,MANDI-052,Mustard,Hybrid,25.0,225.64
ARR0013492,2026-01-08,MANDI-035,Rice,Pusa-1121,,145.27
ARR0019674,2026-04-04,MANDI-026,Maize,PBW-343,54.0,113.01
ARR0004542,2026-04-26,MANDI-051,Cotton,Premium,129.0,466.96
ARR0023208,2026-06-18,MANDI-024,Sugarcane,Premium,73.0,421.12
ARR0022677,2026-03-29,MANDI-011,Mustard,HD-2967,19.0,39.0
ARR0020243,2026-08-23,MANDI-052,Cotton,Local,,215.20000000000002
ARR0006348,2026-04-05,MANDI-021,Maize,PBW-343,74.0,243.66
ARR0008585,2026-03-05,MANDI-051,Cotton,,51.0,436.23
ARR0013666,2026-01-30,MANDI-024,Mustard,Local,127.0,170.99
ARR0003379,2026-04-27,MANDI-056,Rice,HD-2967,138.0,211.16
ARR0005732,2026-07-08,MANDI-055,Rice,Hybrid,140.0,350.15
ARR0013373,2026-01-21,MANDI-033,Mustard,PBW-343,55.0,161.3
ARR0015669,2026-01-28,MANDI-009,Cotton,,52.0,386.37
ARR0010970,2026-07-25,MANDI-014,Mustard,Hybrid,39.0,429.23
ARR0017386,2026-02-28,MANDI-047,Sugarcane,,28.0,263.9
ARR0008621,2026-06-29,MANDI-042,Sugarcane,Local,30.0,42.0
ARR0001438,2026-07-22,MANDI-034,Rice,Pusa-1121,91.0,384.54
ARR0011232,2026-07-04,MANDI-043,Maize,Local,14.0,117.17
ARR0020445,2026-06-04,MANDI-031,Wheat,Local,88.0,89.65
ARR0007961,2026-06-18,MANDI-020,Sugarcane,Local,46.0,388.23
ARR0004420,2026-04-29,MANDI-023,Rice,Hybrid,,349.19
ARR0014441,2026-02-08,MANDI-024,Cotton,Hybrid,46.0,136.74
ARR0022271,2026-08-10,MANDI-015,Sugarcane,HD-2967,143.0,358.01
ARR0004693,2026-05-10,MANDI-019,Cotton,HD-2967,22.0,205.19
ARR0011637,2026-02-25,MANDI-044,Mustard,Hybrid,118.0,313.07
ARR0011671,2026-08-09,MANDI-048,Wheat,Pusa-1121,84.0,45.0
ARR0007442,2026-06-19,MANDI-029,Cotton,HD-2967,113.0,359.74
ARR0006256,2026-08-28,MANDI-028,Maize,PBW-343,134.0,434.09
ARR0012697,2026-01-10,MANDI-014,Maize,Local,23.0,22.39
ARR0015756,2026-04-22,MANDI-053,Wheat,Local,,335.14
ARR0024370,2026-06-29,MANDI-034,Wheat,Pusa-1121,,11.129999999999999
ARR0008595,2026-04-01,MANDI-030,Wheat,PBW-343,118.0,207.89
ARR0023541,2026-05-22,MANDI-048,Rice,Pusa-1121,33.0,416.68
ARR0015971,2026-08-06,MANDI-047,Maize,HD-2967,140.0,330.83
ARR0000066,2026-08-04,MANDI-053,Sugarcane,Premium,42.0,11.0
ARR0020382,2026-01-29,MANDI-008,Sugarcane,Premium,58.0,460.22
ARR0020159,2026-08-03,MANDI-050,Cotton,Hybrid,41.0,288.67
ARR0020900,2026-02-18,MANDI-017,Rice,PBW-343,,478.03000000000003
ARR0024260,2026-02-24,MANDI-002,Mustard,Pusa-1121,106.0,24.330000000000002
ARR0006186,2026-02-20,MANDI-026,Maize,,26.0,33.0
ARR0016665,2026-07-27,MANDI-008,Maize,Premium,80.0,287.3
ARR0021630,2026-06-20,MANDI-021,Sugarcane,Hybrid,95.0,490.51
ARR0019982,2026-07-13,MANDI-048,Sugarcane,Pusa-1121,86.0,235.67
ARR0017729,2026-08-20,MANDI-039,Sugarcane,PBW-343,11.0,407.29
ARR0002866,2026-06-24,MANDI-048,Cotton,Local,91.0,329.35
ARR0013557,2026-02-11,MANDI-047,Rice,Premium,,304.8
ARR0021034,2026-09-03,MANDI-029,Wheat,Local,83.0,151.9
ARR0019565,2026-05-19,MANDI-006,Cotton,,,64.48
ARR0024230,2026-01-30,MANDI-055,Mustard,Premium,138.0,280.32
ARR0005114,2026-05-08,MANDI-022,Mustard,Hybrid,74.0,110.11
ARR0004409,2026-07-06,MANDI-019,Maize,Premium,75.0,492.44
ARR0013427,2026-03-21,MANDI-030,Cotton,Local,91.0,91.23000000000002
ARR0006026,2026-10-01,MANDI-007,Wheat,Premium,22.0,459.25
ARR0020957,2026-09-05,MANDI-036,Maize,Local,135.0,94.7
ARR0009884,2026-04-04,MANDI-053,Rice,Premium,110.0,271.33
ARR0023392,2026-01-12,MANDI-057,Cotton,,27.0,312.08
ARR0006891,2026-08-14,MANDI-055,Mustard,Local,144.0,419.97
ARR0011848,2026-05-14,MANDI-004,Wheat,,102.0,369.75
ARR0007513,2026-05-28,MANDI-016,Sugarcane,Premium,,331.35
ARR0001422,2026-03-19,MANDI-027,Mustard,Premium,44.0,36.0
,2026-04-13,MANDI-010,Rice,,,374.4
ARR0023628,2026-02-23,MANDI-010,Sugarcane,Hybrid,128.0,464.16
ARR0024840,2026-03-15,MANDI-050,Wheat,,,412.03000000000003
ARR0023184,2026-06-20,MANDI-046,Sugarcane,Local,56.0,459.78000000000003
ARR0008001,2026-02-05,MANDI-035,Mustard,Hybrid,,487.51
ARR0007103,2026-06-22,MANDI-014,Wheat,Premium,25.0,28.0
ARR0004350,2026-08-05,MANDI-021,Sugarcane,Pusa-1121,122.0,15.0
ARR0001661,2026-04-28,MANDI-027,Wheat,Premium,47.0,159.32
ARR0000074,2026-03-24,MANDI-047,Mustard,PBW-343,114.0,246.27
ARR0001844,2026-07-12,MANDI-057,Cotton,,16.0,424.78
ARR0000771,2026-06-23,MANDI-034,Wheat,Hybrid,,471.49
ARR0011229,2026-03-05,MANDI-026,Mustard,Local,10.0,51.21
ARR0014680,2026-03-15,MANDI-004,Sugarcane,Local,19.0,97.56
ARR0021750,2026-12-02,MANDI-053,Mustard,Local,9.0,168.33
ARR0016433,2026-04-28,MANDI-052,Maize,Local,,323.66
ARR0001286,2026-03-24,MANDI-051,Rice,,131.0,314.33
ARR0009437,2026-08-02,MANDI-009,Maize,Local,26.0,38.0
ARR0018841,2026-07-12,MANDI-057,Wheat,HD-2967,32.0,60.11
ARR0012496,2026-06-06,MANDI-014,Mustard,Hybrid,49.0,190.42000000000002
ARR0015695,2026-05-03,MANDI-035,Maize,Premium,56.0,315.68
ARR0001942,2026-02-13,MANDI-045,Mustard,Premium,125.0,207.61
ARR0024258,2026-05-16,MANDI-038,Wheat,,57.0,359.88
ARR0021360,2026-08-28,MANDI-045,Mustard,Hybrid,83.0,339.67
ARR0016333,2026-01-04,MANDI-047,Sugarcane,,141.0,15.0
